Order ID,Date,Customer Name,Product Name,Category,Quantity Sold,Unit Price,Total Sales,Discount (%),Final Price,Payment Method,Location,Salesperson Name,year,Month,Day
ORD100865,2024-10-26,Nakul Madan,3D Point Cloud Data Processing,Forensics,6,27813,1476.2657943786353,15,1254.82592522184,Credit Card,Jaipur,Kismat Balan,2024,October,Saturday
ORD100866,2024-12-23,Madhup Majumdar,Aerospace & Defense 3D Scanning,Aerospace,8,8125,575.0145413692115,20,460.01163309536923,UPI,Lucknow,Anay Sawhney,2024,December,Monday
ORD100867,2023-08-14,Shaan Banik,Forensic 3D Scanning,Automotive,6,35048,1860.2870442376732,5,1767.2726920257894,Cash,Jaipur,Jivika Sheth,2023,August,Monday
ORD100868,2025-01-13,Elakshi Thaman,3D Laser Scanning Services,Engineering,5,6787,300.2018224825261,15,255.17154911014717,UPI,Jaipur,Nakul Manne,2025,January,Monday
ORD100869,2024-01-05,Vedika Din,Reverse Engineering Models,Engineering,10,11959,1057.938292343754,15,899.2475484921908,Net Banking,Ahmedabad,Kavya Bhatt,2024,January,Friday
ORD100870,2023-06-02,Vardaniya Badal,Asset Management Systems,Software,2,14439,255.4656911640014,20,204.37255293120114,UPI,Ahmedabad,Saksham Thakur,2023,June,Friday
ORD100871,2023-09-12,Shayak Kala,Reverse Engineering Models,Forensics,10,38691,3422.7519415563333,20,2738.201553245067,Net Banking,Lucknow,Ishita Kothari,2023,September,Tuesday
ORD100872,2023-09-09,Inaaya  Magar,Reverse Engineering Models,Engineering,4,35348,1250.8070158965472,0,1250.8070158965472,Cash,Delhi,Kismat Bhasin,2023,September,Saturday
ORD100873,2024-09-24,Dhanush Devi,3D Laser Scanning Services,Automotive,6,31428,1668.1437236447614,15,1417.9221650980471,UPI,Hyderabad,Damini Kulkarni,2024,September,Tuesday
ORD100874,2024-01-16,Shanaya Hegde,Shipping & Marine Scanning,Forensics,1,46420,410.6488463132124,5,390.11640399755174,UPI,Jaipur,Shayak Kumar,2024,January,Tuesday
ORD100875,2023-04-21,Jayant Chana,Automotive 3D Modeling,Heritage,4,11672,413.0196754991654,15,351.0667241742906,Cash,Lucknow,Dishani Sibal,2023,April,Friday
ORD100876,2023-06-08,Nitara Dey,Automotive 3D Modeling,Scanning,7,38048,2356.108813694005,15,2002.6924916399043,UPI,Bangalore,Urvi Kant,2023,June,Thursday
ORD100877,2025-02-14,Kanav Bansal,3D Laser Scanning Services,Scanning,10,12011,1062.538408674708,10,956.2845678072373,Cash,Ahmedabad,Mamooty Bahri,2025,February,Friday
ORD100878,2024-05-25,Shaan Tiwari,Heritage Site 3D Documentation,Engineering,5,6031,266.76251530751654,20,213.41001224601325,Cash,Mumbai,Eshani Chanda,2024,May,Saturday
ORD100879,2023-08-17,Hridaan Bose,3D Scanning for Animation & Gaming,Forensics,3,28220,748.9343241894993,10,674.0408917705494,Net Banking,Pune,Drishya Rattan,2023,August,Thursday
ORD100880,2023-09-11,Ranbir Deshmukh,Forensic 3D Scanning,Scanning,6,48428,2570.4742347164474,5,2441.950522980625,Credit Card,Chennai,Alisha Kar,2023,September,Monday
ORD100881,2024-02-12,Aradhya Rout,3D Laser Scanning Services,Heritage,10,29555,2614.5468877180074,15,2222.3648545603064,Cash,Kolkata,Ranbir Andra,2024,February,Monday
ORD100882,2025-03-05,Lagan Wason,3D Equipment Rentals,Software,2,8357,147.8583545299231,20,118.28668362393849,Net Banking,Ahmedabad,Mishti Venkataraman,2025,March,Wednesday
ORD100883,2024-03-24,Adira Dubey,3D Scanning for Animation & Gaming,Forensics,7,29175,1806.6514570942647,20,1445.321165675412,Net Banking,Delhi,Khushi Korpal,2024,March,Sunday
ORD100884,2024-01-12,Suhana Aggarwal,Asset Management Systems,Engineering,1,9844,87.08374069597721,10,78.37536662637949,UPI,Lucknow,Aarna Gala,2024,January,Friday
ORD100885,2024-08-25,Emir Sane,Heritage Site 3D Documentation,Automotive,5,23843,1054.6209007589316,10,949.1588106830385,Cash,Lucknow,Shaan Ghosh,2024,August,Sunday
ORD100886,2023-04-22,Siya Kalla,3D Equipment Rentals,Heritage,4,13887,491.3985806765687,0,491.3985806765687,Credit Card,Hyderabad,Kismat Venkataraman,2023,April,Saturday
ORD100887,2025-03-17,Urvi Ramakrishnan,Reverse Engineering Models,Heritage,5,6503,287.63996634799867,0,287.63996634799867,Cash,Chennai,Aarav Golla,2025,March,Monday
ORD100888,2024-11-14,Shamik Dewan,3D Laser Scanning Services,Scanning,10,21532,1904.8020161172096,15,1619.0817136996282,Net Banking,Ahmedabad,Ira Venkataraman,2024,November,Thursday
ORD100889,2024-03-15,Madhup Goda,Shipping & Marine Scanning,Heritage,4,46219,1635.4828976949902,5,1553.7087528102406,Credit Card,Chennai,Saira Kaul,2024,March,Friday
ORD100890,2024-05-14,Tushar Babu,3D Laser Scanning Services,Software,4,11674,413.0904465196416,0,413.0904465196416,Credit Card,Mumbai,Anika Banerjee,2024,May,Tuesday
ORD100891,2023-04-16,Saira Cherian,Asset Management Systems,Automotive,10,33774,2987.775556954424,0,2987.775556954424,UPI,Mumbai,Indranil Vaidya,2023,April,Sunday
ORD100892,2023-09-29,Ishaan Vora,3D Equipment Rentals,Aerospace,3,33737,895.3507191772196,20,716.2805753417757,Credit Card,Chennai,Anay Deshpande,2023,September,Friday
ORD100893,2023-08-06,Onkar Saxena,Forensic 3D Scanning,Aerospace,8,5345,378.27110444534594,10,340.44399400081136,Credit Card,Ahmedabad,Jiya Gopal,2023,August,Sunday
ORD100894,2025-03-14,Adah Chaudhry,3D Equipment Rentals,Aerospace,9,19811,1577.3002724859855,5,1498.4352588616862,Net Banking,Hyderabad,Onkar Keer,2025,March,Friday
ORD100895,2024-02-06,Baiju Rajagopalan,Heritage Site 3D Documentation,Scanning,3,41838,1110.344233006388,20,888.2753864051106,UPI,Ahmedabad,Gokul Jhaveri,2024,February,Tuesday
ORD100896,2024-03-21,Lavanya Babu,Shipping & Marine Scanning,Software,10,24565,2173.112647497644,5,2064.4570151227617,UPI,Hyderabad,Aayush Mahal,2024,March,Thursday
ORD100897,2024-02-16,Vaibhav Kala,Reverse Engineering Models,Software,4,8097,286.51647639793885,20,229.2131811183511,UPI,Lucknow,Jhanvi Gera,2024,February,Friday
ORD100898,2024-03-01,Yasmin Sibal,Forensic 3D Scanning,Heritage,10,10497,928.6042524234792,5,882.1740398023053,UPI,Jaipur,Diya Rout,2024,March,Friday
ORD100899,2024-11-23,Urvi Talwar,3D Equipment Rentals,Aerospace,10,42076,3722.2018219463,5,3536.0917308489848,Cash,Bangalore,Chirag Tak,2024,November,Saturday
ORD100900,2024-11-16,Zain Sachar,Forensic 3D Scanning,Automotive,2,38899,688.2304813760296,15,584.9959091696252,UPI,Ahmedabad,Raunak Buch,2024,November,Saturday
ORD100901,2024-03-18,Vanya Kulkarni,Digital Twin Solutions,Software,10,16021,1417.2781488117137,5,1346.414241371128,Credit Card,Kolkata,Oorja Sampath,2024,March,Monday
ORD100902,2024-02-09,Indrans Kari,3D Laser Scanning Services,Heritage,3,5274,139.96738574682564,0,139.96738574682564,Credit Card,Pune,Aayush Chhabra,2024,February,Friday
ORD100903,2024-11-02,Kiara Baral,Digital Twin Solutions,Engineering,10,11693,1034.406928035414,15,879.2458888301019,Cash,Lucknow,Sara Chahal,2024,November,Saturday
ORD100904,2024-02-23,Indrans Vasa,Digital Twin Solutions,Scanning,3,13564,359.9767956522455,5,341.97795586963326,Net Banking,Kolkata,Ishaan Ramaswamy,2024,February,Friday
ORD100905,2025-02-24,Priyansh Banik,Digital Twin Solutions,Automotive,6,12361,656.1004380798299,10,590.490394271847,Credit Card,Bangalore,Ishaan Wadhwa,2025,February,Monday
ORD100906,2024-01-18,Yashvi Iyengar,3D Laser Scanning Services,Engineering,7,21041,1302.956411609955,15,1107.5129498684616,Credit Card,Kolkata,Abram Basak,2024,January,Thursday
ORD100907,2023-12-23,Saira Bhatia,3D Equipment Rentals,Aerospace,6,9042,479.9336753594226,0,479.9336753594226,Credit Card,Mumbai,Damini Atwal,2023,December,Saturday
ORD100908,2025-02-02,Jivin Buch,Asset Management Systems,Scanning,9,5746,457.48156911334473,10,411.73341220201024,UPI,Delhi,Ryan Shanker,2025,February,Sunday
ORD100909,2024-02-14,Zoya Hegde,3D Point Cloud Data Processing,Engineering,5,44837,1983.2251531824108,10,1784.9026378641697,Credit Card,Jaipur,Uthkarsh Setty,2024,February,Wednesday
ORD100910,2023-07-30,Misha Borra,Forensic 3D Scanning,Software,5,13906,615.0886317138659,0,615.0886317138659,Cash,Kolkata,Anvi Sabharwal,2023,July,Sunday
ORD100911,2024-09-24,Alisha Khatri,3D Equipment Rentals,Aerospace,6,27662,1468.2509763097044,0,1468.2509763097044,Cash,Hyderabad,Uthkarsh Viswanathan,2024,September,Tuesday
ORD100912,2024-04-02,Nitya Edwin,Reverse Engineering Models,Scanning,3,21234,563.5319432969465,15,479.00215180240446,UPI,Delhi,Purab Khurana,2024,April,Tuesday
ORD100913,2023-11-04,Divij Sur,Asset Management Systems,Scanning,4,29782,1053.851265911253,10,948.4661393201277,UPI,Chennai,Pihu Ramanathan,2023,November,Saturday
ORD100914,2023-08-04,Pranay Sachdev,Aerospace & Defense 3D Scanning,Aerospace,2,34945,618.2733276352953,10,556.4459948717658,Cash,Delhi,Amani Ramaswamy,2023,August,Friday
ORD100915,2024-03-17,Nirvi Chowdhury,Asset Management Systems,Aerospace,4,44976,1591.4987084690254,0,1591.4987084690254,UPI,Delhi,Saira Boase,2024,March,Sunday
ORD100916,2023-08-13,Arhaan Saha,3D Point Cloud Data Processing,Forensics,7,28894,1789.2506324346768,20,1431.4005059477415,Net Banking,Jaipur,Indranil Bora,2023,August,Sunday
ORD100917,2024-02-06,Aarav Anand,Asset Management Systems,Engineering,10,26858,2375.9600849375825,15,2019.566072196945,Cash,Ahmedabad,Faiyaz Kothari,2024,February,Tuesday
ORD100918,2024-10-25,Nayantara Gaba,Heritage Site 3D Documentation,Forensics,8,38175,2701.683706679342,5,2566.599521345375,Cash,Bangalore,Aayush Sinha,2024,October,Friday
ORD100919,2023-09-08,Gatik Bahl,Reverse Engineering Models,Engineering,9,21621,1721.4077629306694,10,1549.2669866376025,Cash,Hyderabad,Chirag Sahni,2023,September,Friday
ORD100920,2023-11-17,Anika Bhatia,3D Scanning for Animation & Gaming,Scanning,5,26983,1193.509028443495,10,1074.1581255991455,Net Banking,Lucknow,Alia Bajwa,2023,November,Friday
ORD100921,2024-06-29,Adah Dugal,3D Equipment Rentals,Heritage,10,24948,2206.9942735506293,5,2096.6445598730975,UPI,Kolkata,Nitara Vyas,2024,June,Saturday
ORD100922,2023-05-28,Shalv Iyengar,3D Laser Scanning Services,Automotive,10,36872,3261.8363337485494,15,2772.560883686267,UPI,Ahmedabad,Rania Yohannan,2023,May,Sunday
ORD100923,2025-03-25,Myra Aurora,Shipping & Marine Scanning,Aerospace,3,31804,844.0505757095265,20,675.2404605676212,Cash,Hyderabad,Darshit Rana,2025,March,Tuesday
ORD100924,2023-03-30,Nishith Saran,BIM Solutions,Scanning,4,44931,1589.9063605083106,20,1271.9250884066487,Credit Card,Hyderabad,Hazel Khosla,2023,March,Thursday
ORD100925,2024-01-06,Keya Chadha,Reverse Engineering Models,Scanning,4,30429,1076.7456910353071,20,861.3965528282457,Net Banking,Kolkata,Ishita Anand,2024,January,Saturday
ORD100926,2024-01-18,Kabir Barad,Forensic 3D Scanning,Scanning,7,11338,702.1016013893669,0,702.1016013893669,UPI,Chennai,Keya Roy,2024,January,Thursday
ORD100927,2024-06-07,Kashvi Johal,3D Scanning for Animation & Gaming,Aerospace,5,36107,1597.0807727090864,20,1277.6646181672693,Credit Card,Lucknow,Ehsaan Shroff,2024,June,Friday
ORD100928,2025-02-14,Ela Dhawan,3D Equipment Rentals,Software,5,48497,2145.1138625217427,15,1823.3467831434812,Cash,Jaipur,Gokul Dube,2025,February,Friday
ORD100929,2024-01-11,Amira Rana,BIM Solutions,Engineering,7,33122,2051.0680226864183,15,1743.4078192834554,Net Banking,Bangalore,Aniruddh Bhasin,2024,January,Thursday
ORD100930,2023-03-29,Khushi Garg,Shipping & Marine Scanning,Scanning,2,23212,410.6842318234504,0,410.6842318234504,UPI,Bangalore,Aarav Arya,2023,March,Wednesday
ORD100931,2024-07-19,Bhavin Ratti,3D Point Cloud Data Processing,Software,8,22948,1624.0533778880822,20,1299.2427023104658,Net Banking,Bangalore,Anika Ratta,2024,July,Friday
ORD100933,2024-12-21,Indranil Contractor,Digital Twin Solutions,Scanning,10,32173,2846.1450522264067,5,2703.837799615086,Credit Card,Bangalore,Ranbir Sundaram,2024,December,Saturday
ORD100934,2024-07-10,Nirvaan Rana,Digital Twin Solutions,Software,9,49161,3914.070904834866,10,3522.663814351379,Net Banking,Bangalore,Shlok Chandran,2024,July,Wednesday
ORD100935,2024-05-04,Nishith Sandhu,3D Point Cloud Data Processing,Automotive,3,30780,816.8745038466615,10,735.1870534619953,Cash,Ahmedabad,Prerak Sheth,2024,May,Saturday
ORD100936,2024-11-03,Navya Toor,Asset Management Systems,Engineering,2,9859,174.4328727187402,5,165.7112290828032,UPI,Hyderabad,Sana Gola,2024,November,Sunday
ORD100937,2023-05-22,Piya Loke,3D Laser Scanning Services,Software,6,36287,1926.051015015192,20,1540.8408120121537,Net Banking,Jaipur,Navya Mani,2023,May,Monday
ORD100938,2024-10-02,Eva Dhingra,3D Scanning for Animation & Gaming,Forensics,7,32354,2003.5098969264047,0,2003.5098969264047,Net Banking,Pune,Aaina Atwal,2024,October,Wednesday
ORD100939,2023-10-10,Jayesh Toor,Automotive 3D Modeling,Engineering,5,35876,1586.8632066278335,15,1348.8337256336583,UPI,Bangalore,Vanya Bhakta,2023,October,Tuesday
ORD100941,2024-12-25,Dishani Kant,3D Equipment Rentals,Software,1,15700,138.8881276845634,15,118.05490853187888,UPI,Delhi,Indranil Wadhwa,2024,December,Wednesday
ORD100942,2024-07-11,Anya Shankar,3D Scanning for Animation & Gaming,Software,1,42420,375.263336075107,0,375.263336075107,Net Banking,Kolkata,Misha Dugar,2024,July,Thursday
ORD100943,2024-01-03,Charvi Sarkar,Forensic 3D Scanning,Software,9,30825,2454.206294451593,10,2208.7856650064336,Credit Card,Mumbai,Indranil Tella,2024,January,Wednesday
ORD100944,2024-03-10,Neelofar Gaba,3D Point Cloud Data Processing,Automotive,10,37171,3288.287002651533,10,2959.4583023863797,UPI,Chennai,Aarush Dar,2024,March,Sunday
ORD100945,2024-04-19,Adah Brar,3D Scanning for Animation & Gaming,Aerospace,6,37911,2012.2501179552169,5,1911.637612057456,Net Banking,Hyderabad,Nayantara Choudhry,2024,April,Friday
ORD100946,2024-09-14,Rhea Chakrabarti,Forensic 3D Scanning,Aerospace,2,40196,711.1779847654409,0,711.1779847654409,UPI,Mumbai,Zoya Kuruvilla,2024,September,Saturday
ORD100948,2023-09-17,Sumer Sanghvi,Asset Management Systems,Engineering,8,16390,1159.937025605093,5,1101.9401743248382,Net Banking,Kolkata,Mishti Manda,2023,September,Sunday
ORD100949,2024-10-10,Drishya Toor,Aerospace & Defense 3D Scanning,Software,4,32740,1158.5216051955686,5,1100.59552493579,UPI,Chennai,Alia Sandal,2024,October,Thursday
ORD100950,2023-07-31,Jivika De,Forensic 3D Scanning,Scanning,2,5553,98.24786917609944,10,88.4230822584895,Cash,Jaipur,Yasmin Sehgal,2023,July,Monday
ORD100951,2025-02-27,Ivana Gara,Asset Management Systems,Automotive,9,6034,480.411379747637,5,456.39081076025514,Cash,Hyderabad,Pranay Luthra,2025,February,Thursday
ORD100952,2024-03-23,Rati Mannan,Digital Twin Solutions,Forensics,6,41482,2201.792603545628,0,2201.792603545628,Credit Card,Kolkata,Azad Dalal,2024,March,Saturday
ORD100953,2024-07-02,Emir Keer,Aerospace & Defense 3D Scanning,Forensics,10,21784,1927.094887567216,15,1638.0306544321334,Credit Card,Delhi,Lakshay Shetty,2024,July,Tuesday
ORD100954,2024-03-10,Vardaniya Kapoor,Heritage Site 3D Documentation,Scanning,9,11129,886.062022739717,20,708.8496181917736,Cash,Delhi,Saksham Subramanian,2024,March,Sunday
ORD100955,2023-12-11,Divij Chawla,Forensic 3D Scanning,Forensics,10,26890,2378.7909257566307,20,1903.0327406053048,Net Banking,Lucknow,Arhaan Venkataraman,2023,December,Monday
ORD100956,2023-06-10,Nitya Sarraf,Shipping & Marine Scanning,Forensics,2,9282,164.22415301504682,0,164.22415301504682,Cash,Bangalore,Drishya Ramakrishnan,2023,June,Saturday
ORD100957,2023-05-21,Shray Sagar,Reverse Engineering Models,Heritage,2,44958,795.4308846423697,15,676.1162519460142,Credit Card,Pune,Riya Mani,2023,May,Sunday
ORD100958,2024-04-10,Eva Gill,Forensic 3D Scanning,Engineering,4,19067,674.6955237099543,10,607.2259713389589,Cash,Delhi,Lavanya Anne,2024,April,Wednesday
ORD100959,2024-06-01,Divyansh Mani,Reverse Engineering Models,Scanning,2,13353,236.25135910471025,10,212.62622319423923,Net Banking,Mumbai,Aarav Bali,2024,June,Saturday
ORD100960,2024-01-19,Anahi Zacharia,Aerospace & Defense 3D Scanning,Engineering,1,21379,189.12670584511343,0,189.12670584511343,Credit Card,Lucknow,Diya Bansal,2024,January,Friday
ORD100961,2025-01-30,Renee Edwin,3D Laser Scanning Services,Engineering,10,28279,2501.667110058452,10,2251.500399052607,UPI,Kolkata,Kavya Cherian,2025,January,Thursday
ORD100962,2023-10-08,Nayantara Ramesh,Digital Twin Solutions,Software,1,7374,65.23318812394717,20,52.18655049915774,Credit Card,Ahmedabad,Manikya Shroff,2023,October,Sunday
ORD100963,2025-03-06,Alisha Virk,3D Point Cloud Data Processing,Engineering,1,17262,152.70616943254356,20,122.16493554603485,Credit Card,Hyderabad,Tushar Swaminathan,2025,March,Thursday
ORD100964,2023-11-29,Siya Bhardwaj,3D Laser Scanning Services,Scanning,1,28928,255.90801004197772,15,217.52180853568106,Net Banking,Mumbai,Uthkarsh Dhaliwal,2023,November,Wednesday
ORD100965,2023-09-26,Mehul Deshmukh,3D Laser Scanning Services,Heritage,1,21972,194.37260773791257,20,155.49808619033007,Net Banking,Chennai,Samaira Chaudry,2023,September,Tuesday
ORD100966,2024-07-28,Shayak Golla,3D Laser Scanning Services,Engineering,7,33620,2081.906494858927,10,1873.7158453730344,Net Banking,Ahmedabad,Romil Kumar,2024,July,Sunday
ORD100967,2024-07-24,Keya Tiwari,Heritage Site 3D Documentation,Scanning,7,33687,2086.055445934345,0,2086.055445934345,Credit Card,Jaipur,Faiyaz Sidhu,2024,July,Wednesday
ORD100968,2025-01-21,Arnav Mahajan,Asset Management Systems,Automotive,6,11730,622.6080526394633,0,622.6080526394633,Net Banking,Ahmedabad,Parinaaz Seth,2025,January,Tuesday
ORD100969,2024-12-27,Yasmin Balakrishnan,3D Laser Scanning Services,Aerospace,6,5616,298.0875382457993,20,238.47003059663945,Net Banking,Hyderabad,Badal Kaur,2024,December,Friday
ORD100970,2024-05-02,Dishani Vaidya,Heritage Site 3D Documentation,Scanning,7,15658,969.6160587894432,10,872.6544529104989,Net Banking,Lucknow,Baiju Garg,2024,May,Thursday
ORD100971,2024-05-11,Kabir Kurian,BIM Solutions,Automotive,2,20398,360.8968189184362,10,324.8071370265926,Credit Card,Chennai,Baiju Varghese,2024,May,Saturday
ORD100972,2024-01-10,Prisha Varty,3D Laser Scanning Services,Forensics,5,37563,1661.4824013424382,10,1495.3341612081945,Cash,Mumbai,Aaryahi Mahal,2024,January,Wednesday
ORD100973,2023-11-09,Kiaan Sama,3D Laser Scanning Services,Engineering,1,33211,293.797045129429,5,279.10719287295757,Cash,Pune,Aaina Maharaj,2023,November,Thursday
ORD100974,2023-08-02,Azad Khatri,3D Scanning for Animation & Gaming,Engineering,10,16798,1486.0145024492333,15,1263.1123270818482,Net Banking,Hyderabad,Sara Dada,2023,August,Wednesday
ORD100975,2023-05-27,Rhea Rattan,Heritage Site 3D Documentation,Engineering,9,25599,2038.1257723168312,20,1630.500617853465,Credit Card,Bangalore,Yashvi Bhat,2023,May,Saturday
ORD100976,2024-06-18,Ishita Kunda,Shipping & Marine Scanning,Automotive,1,22656,200.4235299886286,15,170.3600004903343,Net Banking,Kolkata,Neysa Dewan,2024,June,Tuesday
ORD100977,2023-08-16,Anya Dua,Aerospace & Defense 3D Scanning,Engineering,1,28410,251.3255864661431,20,201.0604691729145,Cash,Mumbai,Vedika Krishnan,2023,August,Wednesday
ORD100978,2023-12-03,Madhup Saraf,3D Scanning for Animation & Gaming,Heritage,9,33324,2653.1701721428994,15,2255.1946463214645,Cash,Bangalore,Akarsh Badal,2023,December,Sunday
ORD100979,2023-08-25,Tarini Tella,3D Point Cloud Data Processing,Software,7,14696,910.0445523035928,20,728.0356418428743,Cash,Chennai,Zain Bir,2023,August,Friday
ORD100980,2024-02-12,Mishti Dhingra,3D Equipment Rentals,Aerospace,7,43000,2662.759645417426,20,2130.207716333941,Net Banking,Kolkata,Neelofar Mahal,2024,February,Monday
ORD100981,2024-03-25,Miraya Bhatt,Reverse Engineering Models,Software,2,23994,424.5199663265497,20,339.6159730612398,Cash,Mumbai,Abram Kumer,2024,March,Monday
ORD100982,2025-01-05,Farhan Joshi,Asset Management Systems,Scanning,8,29616,2095.9545424234548,5,1991.156815302282,Credit Card,Hyderabad,Emir Deo,2025,January,Sunday
ORD100983,2023-06-09,Nishith Lad,BIM Solutions,Software,2,34128,603.8183467030293,0,603.8183467030293,Cash,Bangalore,Krish Goyal,2023,June,Friday
ORD100984,2024-06-11,Zeeshan Wali,BIM Solutions,Software,7,42581,2636.8132200353352,15,2241.291237030035,Net Banking,Kolkata,Mehul Walia,2024,June,Tuesday
ORD100985,2023-12-26,Ahana  Madan,3D Point Cloud Data Processing,Heritage,4,7679,271.72533311841084,20,217.3802664947287,Cash,Kolkata,Nishith Warrior,2023,December,Tuesday
ORD100986,2024-02-08,Lakshit Majumdar,Forensic 3D Scanning,Software,7,16153,1000.268757033202,10,900.2418813298817,Cash,Hyderabad,Amani Bobal,2024,February,Thursday
ORD100987,2024-01-01,Devansh Bath,Asset Management Systems,Automotive,1,33059,292.452395740381,15,248.58453637932385,Cash,Kolkata,Nitya Chowdhury,2024,January,Monday
ORD100988,2023-08-26,Saanvi Chatterjee,Automotive 3D Modeling,Software,2,16374,289.7011723193683,5,275.21611370339986,Credit Card,Ahmedabad,Kimaya Din,2023,August,Saturday
ORD100989,2023-05-08,Mehul Hari,Automotive 3D Modeling,Engineering,1,44462,393.3276390516598,10,353.9948751464938,UPI,Pune,Advik Chaudhary,2023,May,Monday
ORD100990,2024-05-12,Farhan Sankaran,Aerospace & Defense 3D Scanning,Forensics,10,21195,1874.9897237416064,5,1781.240237554526,UPI,Ahmedabad,Ishaan Warrior,2024,May,Sunday
ORD100991,2024-03-01,Ahana  Bajwa,3D Scanning for Animation & Gaming,Engineering,7,21290,1318.3756476962094,20,1054.7005181569675,UPI,Lucknow,Riaan Jaggi,2024,March,Friday
ORD100992,2023-11-30,Hridaan Vora,3D Laser Scanning Services,Automotive,3,38855,1031.178000226187,5,979.6191002148774,Cash,Mumbai,Jayant Hayer,2023,November,Thursday
ORD100993,2024-09-14,Dishani Upadhyay,3D Scanning for Animation & Gaming,Software,1,5595,49.49548244554983,0,49.49548244554983,Credit Card,Bangalore,Sara Choudhry,2024,September,Saturday
ORD100994,2023-08-22,Divit Keer,BIM Solutions,Aerospace,5,47554,2103.403192328576,5,1998.2330327121472,Net Banking,Ahmedabad,Nayantara Ravel,2023,August,Tuesday
ORD100995,2024-08-10,Diya Bakshi,Forensic 3D Scanning,Aerospace,6,36328,1928.227223894836,15,1638.9931403106107,Credit Card,Kolkata,Shalv Kaur,2024,August,Saturday
ORD100996,2024-07-24,Mehul Kala,3D Equipment Rentals,Software,5,19488,861.9910294002458,15,732.6923749902089,Cash,Chennai,Mahika Wali,2024,July,Wednesday
ORD100997,2023-06-10,Zoya Yogi,Heritage Site 3D Documentation,Aerospace,9,38430,3059.6966065133724,10,2753.7269458620353,UPI,Delhi,Mannat Lanka,2023,June,Saturday
ORD100998,2024-04-08,Diya Agrawal,Automotive 3D Modeling,Engineering,2,8905,157.553984335164,20,126.0431874681312,UPI,Kolkata,Inaaya  Taneja,2024,April,Monday
ORD100999,2024-04-19,Arhaan Jain,Heritage Site 3D Documentation,Engineering,9,6281,500.07687706246406,5,475.07303320934085,UPI,Bangalore,Seher Doctor,2024,April,Friday
ORD101000,2024-10-23,Indrajit Ganesan,3D Equipment Rentals,Scanning,8,9853,697.3068647521036,10,627.5761782768933,UPI,Lucknow,Nitya Randhawa,2024,October,Wednesday
ORD101001,2023-07-31,Lakshit Thakkar,Shipping & Marine Scanning,Aerospace,10,10340,914.7154396550228,20,731.7723517240183,Cash,Kolkata,Myra Bora,2023,July,Monday
ORD101002,2023-04-30,Khushi Hari,3D Scanning for Animation & Gaming,Aerospace,7,16980,1051.4804367252998,15,893.7583712165048,UPI,Chennai,Aarna Gera,2023,April,Sunday
ORD101003,2025-01-28,Trisha Gara,Automotive 3D Modeling,Engineering,3,17346,460.34779544263125,10,414.3130158983681,Credit Card,Ahmedabad,Hrishita Jhaveri,2025,January,Tuesday
ORD101005,2024-11-12,Jivin Shere,Forensic 3D Scanning,Automotive,4,6845,242.213817579831,15,205.88174494285633,UPI,Bangalore,Anahi Sethi,2024,November,Tuesday
ORD101006,2024-01-04,Zain Cheema,Asset Management Systems,Engineering,1,45985,406.8006720748184,20,325.4405376598547,Cash,Lucknow,Pari Sen,2024,January,Thursday
ORD101007,2023-12-19,Kimaya Chanda,3D Point Cloud Data Processing,Engineering,7,25216,1561.491795787112,10,1405.3426162084008,Credit Card,Kolkata,Lakshay Ghose,2023,December,Tuesday
ORD101008,2025-01-21,Priyansh Randhawa,Aerospace & Defense 3D Scanning,Automotive,8,42190,2985.829353891328,10,2687.2464185021954,Cash,Pune,Kaira Taneja,2025,January,Tuesday
ORD101009,2023-07-02,Hridaan Sanghvi,Shipping & Marine Scanning,Software,5,19501,862.566043941615,15,733.1811373503728,UPI,Mumbai,Emir Karnik,2023,July,Sunday
ORD101010,2023-12-05,Advik Kulkarni,Asset Management Systems,Software,2,28205,499.0241581328804,15,424.17053441294837,Net Banking,Lucknow,Anaya Hayre,2023,December,Tuesday
ORD101011,2024-06-12,Rasha Bora,Heritage Site 3D Documentation,Scanning,2,44354,784.7444605504619,10,706.2700144954157,Credit Card,Lucknow,Fateh Handa,2024,June,Wednesday
ORD101012,2023-08-08,Sahil Goel,Reverse Engineering Models,Software,5,39056,1727.5206098243025,5,1641.1445793330872,Cash,Kolkata,Nitya Arya,2023,August,Tuesday
ORD101013,2024-02-11,Divit Zacharia,Reverse Engineering Models,Heritage,6,29328,1556.6793663947296,20,1245.3434931157838,Cash,Ahmedabad,Devansh Seth,2024,February,Sunday
ORD101014,2023-10-28,Badal Dhingra,Reverse Engineering Models,Heritage,3,38787,1029.3733392040435,20,823.4986713632348,Credit Card,Hyderabad,Drishya Seshadri,2023,October,Saturday
ORD101015,2024-03-25,Arnav Bassi,BIM Solutions,Software,10,15515,1372.5154783605103,20,1098.0123826884083,Credit Card,Hyderabad,Kaira Dayal,2024,March,Monday
ORD101016,2024-07-18,Sahil Choudhry,3D Scanning for Animation & Gaming,Engineering,5,13021,575.9434110129619,10,518.3490699116657,Credit Card,Delhi,Drishya Bose,2024,July,Thursday
ORD101017,2024-05-20,Alisha Kunda,BIM Solutions,Forensics,1,48157,426.0150041341096,5,404.71425392740406,Net Banking,Jaipur,Alisha Rau,2024,May,Monday
ORD101018,2024-12-16,Kiaan Vig,Digital Twin Solutions,Engineering,1,33902,299.90989202306173,0,299.90989202306173,Cash,Bangalore,Krish Chaudhary,2024,December,Monday
